Timestamp,FlowID
17:07:51413,917681550
17:07:51413,1954394995
17:07:51414,-1716190950
17:07:51414,-2002325287
17:07:51414,-1726356725
17:07:51415,1545172905
17:07:51415,154077464
17:07:51415,-1708931338
17:07:51424,254467997
17:07:51425,-1890383623
17:07:51425,-1745949811
17:07:51425,-583015421
17:07:51425,-1945496973
17:07:51425,-75584877
17:07:51426,-1970490448
17:07:51427,1119523793
17:07:51427,-826091930
17:07:51427,-689118782
17:07:51427,774551057
17:07:51428,790472806
17:07:51436,-1879584019
17:07:51437,-1101029547
17:07:51437,-1892390627
17:07:51437,-1351116774
17:07:51438,1993913564
17:07:51438,1181824992
17:07:51438,-949166769
17:07:51439,1324562332
17:07:51439,1859039874
17:07:51439,-1605937981
17:07:51440,1453893281
17:07:51440,-1156478816
17:07:51440,-949434888
17:07:51440,2017612671
17:07:51440,1652589418
17:07:51441,-409971242
17:07:51441,-1679561375
17:07:51441,295001808
17:07:52218,-397401788
17:07:52223,2111293626
17:07:52248,917242903
17:07:52289,-902828850
17:07:52290,-674496097
17:07:52310,549291914
17:07:52312,1078495716
17:07:52313,991843089
17:07:52313,-1249609004
17:07:52314,-1635246455
17:07:52322,-1148386230
17:07:52326,1650466039
17:07:52327,-493588709
17:07:52328,-1016949512
17:07:52329,1749043284
17:07:52329,-345264016
17:07:52342,991694134
17:07:52342,1703258039
17:07:52347,763693045
17:07:52348,-2012401689
17:07:52349,1156811559
17:07:52359,-579746629
17:07:52361,-754922405
17:07:52362,-1496750444
17:07:52376,1795806936
17:07:52376,1551915063
17:07:52378,-946462832
17:07:52378,-1351446823
17:07:52378,511438119
17:07:52379,785024575
17:07:52379,1458659841
17:07:52380,-1661617360
17:07:52380,359564775
17:07:52380,-1720429490
17:07:52381,-1019844376
17:07:52381,-1810231745
17:07:52382,521001030
17:07:52382,1150853359
17:07:52383,1930071451
17:07:52383,2119290528
17:07:52384,1306628150
17:07:52384,-939228756
17:07:52384,-1400007327
17:07:52385,-1456916355
17:07:52385,1674284751
17:07:52387,-1568624387
17:07:52392,-220973616
17:07:52395,1366990586
17:07:52395,600142803
17:07:52396,2029611400
17:07:52396,-1823908162
17:07:52396,847266192
17:07:52398,-1031603162
17:07:52398,-1018306984
17:07:52398,-687826029
17:07:52399,624257810
17:07:52399,-205123630
17:07:52400,-359459794
17:07:52409,912490431
17:07:52410,-275547206
17:07:52410,-1967536443
17:07:52413,714213716
17:07:52413,98868430
17:07:52413,319058848
17:07:52414,561964829
17:07:52414,1439606515
17:07:52414,1830302566
17:07:52415,1170358979
17:07:52415,1711062107
17:07:52416,1593544830
17:07:52425,-2054156931
17:07:52425,1484783026
17:07:52425,138617109
17:07:52426,-1393904868
17:07:52426,-206236463
17:07:52426,-1357704107
17:07:52427,-433840877
17:07:52427,250599130
17:07:52427,1977447359
17:07:52427,-1950152587
17:07:52427,-324073223
17:07:52428,563249364
17:07:52436,-1441815840
17:07:52437,-1989745267
17:07:52437,2045380231
17:07:52437,7138419
17:07:52438,-984379731
17:07:52438,846559426
17:07:52438,-475670963
17:07:52439,497270958
17:07:52439,214335998
17:07:52439,-1466102549
17:07:52440,-1674867311
17:07:52440,-1112835001
17:07:52440,-680087413
17:07:52440,-899650605
17:07:52440,710711292
17:07:52441,-726825970
17:07:52441,738160984
17:07:52441,-375227892
17:07:53218,-1775869367
17:07:53224,1696893772
17:07:53248,1858764711
17:07:53290,410399228
17:07:53291,-585945505
17:07:53311,1517439832
17:07:53312,1861307953
17:07:53313,1790012953
17:07:53313,794530252
17:07:53314,1210300492
17:07:53322,1070212644
17:07:53327,1976942086
17:07:53327,739289520
17:07:53329,-1350974863
17:07:53329,-66111780
17:07:53330,1011852075
17:07:53341,63692744
17:07:53342,-728931739
17:07:53347,-1774378643
17:07:53349,-2000680912
17:07:53349,-1087156333
17:07:53359,-345783377
17:07:53361,-1189706347
17:07:53362,1475772789
17:07:53377,-1844592508
17:07:53377,-144198687
17:07:53377,-1233071477
17:07:53379,-226156076
17:07:53379,-1822559349
17:07:53380,-174417327
17:07:53380,1396045029
17:07:53381,1787810767
17:07:53381,-1698339097
17:07:53381,1467592445
17:07:53383,770393672
17:07:53383,543069117
17:07:53383,1105718820
17:07:53383,-647753612
17:07:53384,251891883
17:07:53384,-1151976853
17:07:53385,-1316330278
17:07:53385,1221233789
17:07:53386,1031057437
17:07:53386,1473102606
17:07:53387,1332006119
17:07:53388,29597311
17:07:53392,617926856
17:07:53395,-315413434
17:07:53395,456420012
17:07:53396,-2039338623
17:07:53396,2071977724
17:07:53397,1133905802
17:07:53398,-1931951901
17:07:53398,-597325667
17:07:53398,-156913133
17:07:53399,1400900962
17:07:53400,1435584730
17:07:53400,-125929319
17:07:53408,-1113756174
17:07:53410,-1552708508
17:07:53410,1619474007
17:07:53412,997678603
17:07:53414,-463668712
17:07:53414,1441247368
17:07:53415,-1376036138
17:07:53415,270892671
17:07:53415,119064380
17:07:53415,-412432155
17:07:53416,-1389550686
17:07:53416,912531229
17:07:53425,-1316425521
17:07:53426,-840963509
17:07:53426,1451049781
17:07:53427,-45299611
17:07:53427,1993169963
17:07:53427,-1322705552
17:07:53427,1351398886
17:07:53428,1050222883
17:07:53428,195660563
17:07:53428,1123858750
17:07:53428,-603922392
17:07:53429,2054682508
17:07:53436,34343913
17:07:53437,467464255
17:07:53437,-414248965
17:07:53438,-962644482
17:07:53438,-1368310877
17:07:53439,-1416381370
17:07:53439,-753568896
17:07:53439,1435625528
17:07:53439,1703434437
17:07:53439,994128778
17:07:53440,-1272979677
17:07:53440,-751502310
17:07:53440,1445830486
17:07:53440,-1446158282
17:07:53440,-1529264165
17:07:53441,2015402267
17:07:53441,164229884
17:07:53441,-1395962795
17:07:54219,2040855521
17:07:54223,1977723696
17:07:54248,-415409640
17:07:54289,-1907524455
17:07:54291,305695603
17:07:54311,434728642
17:07:54312,-816857894
17:07:54313,-91985630
17:07:54313,1905484043
17:07:54314,-1031230408
17:07:54322,-961947108
17:07:54327,1167152558
17:07:54328,-107777208
17:07:54329,-1209633004
17:07:54329,-1058038786
17:07:54330,-384016237
17:07:54342,2036629162
17:07:54342,-111395274
17:07:54347,130533915
17:07:54349,613871758
17:07:54350,522828114
17:07:54359,2066477396
17:07:54361,564753443
17:07:54362,1556723595
17:07:54378,1816269831
17:07:54378,1540601527
17:07:54378,189897986
17:07:54379,-1688078812
17:07:54379,-625603196
17:07:54380,-1724406222
17:07:54380,477987522
17:07:54381,-402226
17:07:54381,-1258307976
17:07:54381,-1827425848
17:07:54383,-1483083419
17:07:54383,1594031319
17:07:54383,-1024990734
17:07:54383,-2093457130
17:07:54383,-798817462
17:07:54384,654775975
17:07:54384,-420693654
17:07:54385,-859379043
17:07:54386,49366795
17:07:54386,-2027135320
17:07:54387,271308571
17:07:54388,1418366706
17:07:54392,-790868402
17:07:54395,1702717105
17:07:54396,368872922
17:07:54396,1928223235
17:07:54397,-1211968883
17:07:54397,2007903153
17:07:54398,1399523532
17:07:54398,1192824915
17:07:54398,1695769932
17:07:54399,1245580080
17:07:54400,-1734800933
17:07:54400,1989451958
17:07:54408,1797384685
17:07:54411,1926099415
17:07:54411,330528383
17:07:54412,-1835814729
17:07:54414,859679647
17:07:54414,-120432513
17:07:54415,349518164
17:07:54415,65717358
17:07:54415,-972544486
17:07:54415,-651491575
17:07:54416,-1012345262
17:07:54416,-1946313511
17:07:54426,-1276607868
17:07:54426,-941814262
17:07:54426,-518947894
17:07:54427,-1834376543
17:07:54427,1228512185
17:07:54427,-1999378326
17:07:54427,861117833
17:07:54428,2053876977
17:07:54428,-201018342
17:07:54428,227359361
17:07:54428,-1861524362
17:07:54429,-41892871
17:07:54437,2069537210
17:07:54437,56653409
17:07:54437,-1904602589
17:07:54438,727714909
17:07:54438,-297094317
17:07:54439,1736699244
17:07:54439,-1183669781
17:07:54439,1988080398
17:07:54439,710429085
17:07:54440,222051867
17:07:54440,-1018314028
17:07:54440,-1142814139
17:07:54440,-980982383
17:07:54441,1011203717
17:07:54441,1960915702
17:07:54441,468411697
17:07:54441,-1383029979
17:07:54441,1720591705
17:07:55218,-419068063
17:07:55223,869331931
17:07:55249,-2028706758
17:07:55289,-1810974172
17:07:55291,-1043725751
17:07:55311,-1373756760
17:07:55312,-368574666
17:07:55313,-33541558
17:07:55314,287120548
17:07:55315,1949019701
17:07:55323,660075251
17:07:55328,-1584346550
17:07:55328,1763458606
17:07:55329,2021779889
17:07:55329,910184784
17:07:55330,1841364419
17:07:55342,-319183536
17:07:55343,580534455
17:07:55347,-227264213
17:07:55349,321379757
17:07:55350,-465474223
17:07:55360,1031822611
17:07:55361,1270366192
17:07:55362,-427486002
17:07:55378,2003682664
17:07:55378,77185719
17:07:55378,1483052800
17:07:55380,-1964683551
17:07:55380,-1706924775
17:07:55381,1812430314
17:07:55381,-34029221
17:07:55382,-966605511
17:07:55382,-1942515525
17:07:55383,1811003868
17:07:55384,1613119132
17:07:55384,621460978
17:07:55384,-1387010966
17:07:55384,67593017
17:07:55385,1857701627
17:07:55385,-503165708
17:07:55385,-1815911993
17:07:55386,-929557247
17:07:55386,1884546107
17:07:55387,75306097
17:07:55387,1441154473
17:07:55388,434313916
17:07:55392,-1521614189
17:07:55396,1451557402
17:07:55397,800941187
17:07:55397,1912575475
17:07:55397,844749660
17:07:55397,-1409038696
17:07:55398,397503247
17:07:55399,1366308915
17:07:55399,-597156313
17:07:55399,-513360100
17:07:55400,-856495627
17:07:55401,-387352829
17:07:55409,532334965
17:07:55411,-201923812
17:07:55411,761956508
17:07:55412,1884487699
17:07:55414,1392038947
17:07:55415,-940061730
17:07:55415,-519616210
17:07:55415,-1651662470
17:07:55415,1104381747
17:07:55415,1507357119
17:07:55416,-1214857436
17:07:55416,-330629591
17:07:55426,-1925695791
17:07:55427,118383883
17:07:55427,836822465
17:07:55427,-526473277
17:07:55427,-903480730
17:07:55427,-610470542
17:07:55428,-2020990889
17:07:55428,-1113727557
17:07:55428,48451492
17:07:55428,-176676747
17:07:55428,-1343007311
17:07:55430,1626769280
17:07:55437,1667101598
17:07:55438,925809797
17:07:55438,538230061
17:07:55438,290987067
17:07:55439,2140264566
17:07:55439,-346932312
17:07:55439,1571679851
17:07:55439,-1343814016
17:07:55440,-1413103186
17:07:55440,-841199489
17:07:55440,858502095
17:07:55441,490769035
17:07:55441,-728227321
17:07:55441,225226590
17:07:55441,1911316035
17:07:55442,542140900
17:07:55442,999979554
17:07:55442,-727321851
17:07:56218,651268855
17:07:56223,-1823919902
17:07:56248,452506825
17:07:56289,1470436678
17:07:56292,1505733143
17:07:56312,-408499743
17:07:56313,1860198201
17:07:56313,935510656
17:07:56314,-437084574
17:07:56315,-1200106195
17:07:56323,-805681573
17:07:56327,60013922
17:07:56329,-264588814
17:07:56329,533302365
17:07:56330,1429068719
17:07:56331,231888034
17:07:56342,1681919465
17:07:56343,900848461
17:07:56347,-1793453542
17:07:56349,-1638579525
17:07:56350,-304749430
17:07:56360,248474136
17:07:56361,57016038
17:07:56362,1121733023
17:07:56378,-180815348
17:07:56379,1263301029
17:07:56379,569873973
17:07:56380,1581829923
17:07:56381,267739521
17:07:56381,1671092418
17:07:56381,-1596782752
17:07:56382,800244254
17:07:56383,-1674628983
17:07:56383,96069250
17:07:56384,-686130290
17:07:56384,-782419498
17:07:56385,-1281893056
17:07:56385,1790553154
17:07:56385,-345179339
17:07:56385,1015721383
17:07:56386,1646557548
17:07:56386,1405747503
17:07:56386,1597945680
17:07:56387,-1615322146
17:07:56388,1851278952
17:07:56388,-7670056
17:07:56393,914222272
17:07:56396,2010667846
17:07:56396,337285803
17:07:56397,58115516
17:07:56397,970381829
17:07:56398,1695804419
17:07:56398,-1278962972
17:07:56399,293176339
17:07:56400,1862144449
17:07:56400,795522747
17:07:56401,1549187646
17:07:56401,453429172
17:07:56409,-623093708
17:07:56411,253790289
17:07:56411,-534168747
17:07:56412,-1093799726
17:07:56414,-615868583
17:07:56415,2007076490
17:07:56415,742477157
17:07:56415,436475745
17:07:56415,279578288
17:07:56416,-1925078398
17:07:56416,94319066
17:07:56417,1769029523
17:07:56426,880037466
17:07:56427,-1126596095
17:07:56427,-1587475779
17:07:56427,-1159387768
17:07:56428,-1730879087
17:07:56428,1066680429
17:07:56428,2027108956
17:07:56429,-301522610
17:07:56429,99053487
17:07:56429,-2117945332
17:07:56429,-945196348
17:07:56430,1217855666
17:07:56437,-2038869011
17:07:56438,1408289130
17:07:56438,111260312
17:07:56439,-1038421779
17:07:56439,1349972440
17:07:56439,-188949465
17:07:56440,1390745753
17:07:56440,1157466961
17:07:56440,-209064260
17:07:56440,-726170568
17:07:56441,1509404480
17:07:56441,1138074194
17:07:56441,-696829955
17:07:56441,1641475027
17:07:56442,1174388249
17:07:56442,-460829175
17:07:56442,161248436
17:07:56442,340993242
17:07:57218,-639534818
17:07:57224,-1151773012
17:07:57248,-39317490
17:07:57289,-797828489
17:07:57293,-906744385
17:07:57312,467713149
17:07:57313,1680370333
17:07:57314,-576885519
17:07:57315,-172520095
17:07:57316,2036761240
17:07:57324,576268031
17:07:57328,-1761311401
17:07:57329,1150775726
17:07:57330,622534628
17:07:57330,-430344764
17:07:57330,116256982
17:07:57342,-261559524
17:07:57344,978707606
17:07:57348,-29493504
17:07:57350,686813040
17:07:57350,1925112790
17:07:57359,-674696416
17:07:57362,1371017067
17:07:57362,-20072504
17:07:57383,-1060933209
17:07:57383,2062904824
17:07:57383,-1677455606
17:07:57383,1929529343
17:07:57384,-968333389
17:07:57384,-1005837469
17:07:57384,874364262
17:07:57384,30760334
17:07:57384,474727389
17:07:57384,-1051141362
17:07:57384,823918266
17:07:57385,-644975564
17:07:57385,-602920505
17:07:57385,856773043
17:07:57386,-1280310611
17:07:57386,-154633755
17:07:57386,544690745
17:07:57386,-1942321517
17:07:57386,1695599404
17:07:57387,1921196081
17:07:57388,2093591902
17:07:57388,-1354404350
17:07:57393,-1352830123
17:07:57396,-1675640703
17:07:57396,-2094186202
17:07:57397,-853124107
17:07:57398,-240482025
17:07:57398,1752625248
17:07:57399,763020766
17:07:57400,1144203655
17:07:57400,2123057549
17:07:57400,1780888689
17:07:57400,2084390005
17:07:57402,-616405995
17:07:57410,47218321
17:07:57412,-1917155166
17:07:57412,-1884855852
17:07:57413,-1708985050
17:07:57415,1018389218
17:07:57415,-1573826805
17:07:57416,1531920606
17:07:57416,-1806716407
17:07:57416,239795563
17:07:57416,289961259
17:07:57417,724448465
17:07:57418,444769383
17:07:57431,51204004
17:07:57431,-1855670064
17:07:57431,1852893536
17:07:57431,1146515613
17:07:57432,1255988146
17:07:57432,326064429
17:07:57432,1084537419
17:07:57432,236468363
17:07:57432,-948155049
17:07:57432,1201644225
17:07:57432,237245277
17:07:57432,-2104805153
17:07:57438,592256406
17:07:57438,648774629
17:07:57439,1634607835
17:07:57439,-1216040417
17:07:57440,1145541902
17:07:57440,-380888182
17:07:57440,2090182373
17:07:57440,-1095456282
17:07:57441,-255676609
17:07:57441,1129652733
17:07:57441,125251516
17:07:57441,756197453
17:07:57441,1655822549
17:07:57442,687491189
17:07:57442,-260400023
17:07:57442,416568313
17:07:57443,-1406552688
17:07:57443,1290382222
17:07:58219,-951537135
17:07:58225,1076362504
17:07:58248,-1838138868
17:07:58289,-730144511
17:07:58294,611833789
17:07:58312,-1005437272
17:07:58313,-1365191040
17:07:58314,-79604314
17:07:58315,1983590175
17:07:58316,-1352439318
17:07:58324,1351579980
17:07:58328,-309827988
17:07:58329,-750380085
17:07:58330,-630579467
17:07:58330,874631207
17:07:58330,771761710
17:07:58358,2001855580
17:07:58358,-73903667
17:07:58359,-860264555
17:07:58359,1805160136
17:07:58360,1466052705
17:07:58343,880209168
17:07:58362,-697450870
17:07:58362,-1990956865
17:07:58383,-257184943
17:07:58384,1279612409
17:07:58384,808113774
17:07:58384,306089930
17:07:58384,-2016665324
17:07:58384,297209864
17:07:58384,979247366
17:07:58385,796550170
17:07:58385,-738973654
17:07:58385,-742343559
17:07:58385,55029433
17:07:58386,-703153865
17:07:58386,85052891
17:07:58386,-577923508
17:07:58387,-1345214193
17:07:58387,1121556625
17:07:58387,309297966
17:07:58387,-1959370187
17:07:58387,1614620422
17:07:58393,-1889929714
17:07:58393,1923768673
17:07:58393,2004963677
17:07:58393,-1271640256
17:07:58396,-1989116867
17:07:58396,-1087649866
17:07:58397,-272034216
17:07:58398,-1173829359
17:07:58398,-2039743957
17:07:58399,-145157869
17:07:58400,1007401035
17:07:58400,1310635406
17:07:58401,1554254464
17:07:58401,-1930505056
17:07:58402,-931984406
17:07:58410,-1072944852
17:07:58412,12048064
17:07:58412,-480710338
17:07:58413,1943806276
17:07:58415,-318782165
17:07:58415,10812545
17:07:58416,1535275249
17:07:58416,-1930899383
17:07:58416,1439405022
17:07:58416,1754123457
17:07:58417,993980997
17:07:58418,-2139348184
17:07:58432,-615290814
17:07:58432,-412578321
17:07:58432,2061796246
17:07:58432,1960996857
17:07:58433,-1973535000
17:07:58433,1153855939
17:07:58433,574378284
17:07:58433,-1449234973
17:07:58433,-2037932576
17:07:58433,-417143829
17:07:58433,-638300032
17:07:58433,-2028268552
17:07:58439,720643876
17:07:58439,27646808
17:07:58439,811443322
17:07:58439,-1187130233
17:07:58440,-1247442479
17:07:58440,277799487
17:07:58440,-42037863
17:07:58440,2072067097
17:07:58441,1113201057
17:07:58441,1170913268
17:07:58441,662874431
17:07:58441,-1094307347
17:07:58442,-462211301
17:07:58442,894755394
17:07:58442,210095110
17:07:58442,-334587831
17:07:58443,1397988488
17:07:58443,-537735449
17:07:59219,-622105909
17:07:59225,-124595035
17:07:59248,-1000466871
17:07:59290,-1515710434
17:07:59295,370377734
17:07:59313,-756334322
17:07:59314,170333517
17:07:59315,1667519846
17:07:59316,-4814816
17:07:59316,1602944698
17:07:59325,471545622
17:07:59329,55237970
17:07:59330,1762219124
17:07:59330,2012591347
17:07:59331,523332946
17:07:59331,1193741392
17:07:59343,-985192747
17:07:59359,-1902505038
17:07:59360,739995845
17:07:59360,-1161792180
17:07:59360,-1373284800
17:07:59362,-39094865
17:07:59362,73819336
17:07:08370,-1387683245
17:07:08372,129715470
17:07:08370,1696495482
17:07:08374,1041120925
17:07:08375,1256885398
17:07:08375,889022608
17:07:08375,-832374309
17:07:08376,-1776984989
17:07:08376,409129955
17:07:08380,-1509396357
17:07:08380,542510132
17:07:08380,1854277277
17:07:08380,-1818297621
17:07:08381,1470280679
17:07:08396,-1570192303
17:07:08396,-1686734695
17:07:08396,-1254497076
17:07:08396,1444027764
17:07:08396,498879672
17:07:08396,821561255
17:07:08396,-1351578901
17:07:08396,-2088179427
17:07:08396,305127226
17:07:08398,1653504721
17:07:08400,-1299547379
17:07:08404,338331277
17:07:08404,776628209
17:07:08404,279322350
17:07:08405,-964749810
17:07:08411,1131871355
17:07:08411,-439311855
17:07:08412,943019162
17:07:08412,-709871369
17:07:08413,1061406248
17:07:08413,-2041015578
17:07:08413,612350069
17:07:08413,825206764
17:07:08413,-1585503703
17:07:08414,-428806198
17:07:08414,2030286027
17:07:08414,1024197289
17:07:08414,1533283948
17:07:08414,-995034343
17:07:08415,-815761497
17:07:08415,-603927088
17:07:08415,460630376
17:07:08415,1572120405
17:07:08415,-956005785
17:07:08415,-1887893360
17:07:08416,1572605720
17:07:08422,1413451191
17:07:08422,465200139
17:07:08423,-1039825478
17:07:08423,-1864515643
17:07:08423,-1948857486
17:07:08423,-1128840986
17:07:09200,554891448
17:07:09208,477646907
17:07:09233,-35903706
17:07:09278,1403047088
17:07:09278,-1783760460
17:07:09292,-509784006
17:07:09294,387619679
17:07:09297,-110046020
17:07:09298,8375553
17:07:09299,846621356
17:07:09299,1674108353
17:07:09305,-1123504875
17:07:09306,1563368162
17:07:09311,-736812999
17:07:09311,-36555145
17:07:09311,564038459
17:07:09321,-1770478370
17:07:09322,-940978940
17:07:09329,-426656550
17:07:09330,539876784
17:07:09331,1969902018
17:07:09331,-711097496
17:07:09332,1478333641
17:07:09340,-42699576
17:07:09350,619434016
17:07:09351,-345062523
17:07:09361,1006027127
17:07:09362,-651223456
17:07:09362,1645532914
17:07:09363,287451771
17:07:09363,-1299849985
17:07:09363,306423501
17:07:09363,1673536454
17:07:09363,-511726732
17:07:09364,112485706
17:07:09364,-1313732591
17:07:09364,1933589137
17:07:09364,1967867571
17:07:09364,1298939283
17:07:09365,562216512
17:07:09365,1792061488
17:07:09365,1674954241
17:07:09366,1683060915
17:07:09369,-1503984961
17:07:09370,1640396681
17:07:09371,708989284
17:07:09372,-142104658
17:07:09374,-208783227
17:07:09375,-2092415619
17:07:09375,-2081391775
17:07:09375,-449120138
17:07:09376,192977025
17:07:09376,1430993394
17:07:09380,-1054800959
17:07:09380,-2034687705
17:07:09381,322177070
17:07:09381,-601880168
17:07:09382,1076201809
17:07:09396,686241141
17:07:09397,1892263150
17:07:09397,-871051245
17:07:09397,2110074543
17:07:09397,67075563
17:07:09397,-1958949591
17:07:09397,1835409741
17:07:09397,-1909205665
17:07:09397,1007854211
17:07:09399,-1669745607
17:07:09400,-1132397122
17:07:09404,1729131156
17:07:09404,606884961
17:07:09404,1782963493
17:07:09405,-1218034066
17:07:09411,1001310757
17:07:09411,-127093516
17:07:09412,-1872648586
17:07:09412,-228652650
17:07:09413,1401714711
17:07:09413,1003389083
17:07:09413,-475613729
17:07:09414,1594328055
17:07:09414,938537598
17:07:09414,-1787635638
17:07:09414,1861850061
17:07:09414,1060478031
17:07:09414,262857319
17:07:09414,1825617161
17:07:09415,-140032643
17:07:09415,2089708065
17:07:09415,-650058085
17:07:09415,-1489890296
17:07:09415,1800847485
17:07:09415,1098760640
17:07:09416,-1029446470
17:07:09422,-1974435041
17:07:09422,198348064
17:07:09423,-1284741252
17:07:09423,723907531
17:07:09423,-922875845
17:07:09423,-1021645924
17:07:10200,1989203064
17:07:10208,-1242894289
17:07:10233,-2017324248
17:07:10277,-960774693
17:07:10279,1333492147
17:07:10292,-777233516
17:07:10294,1046981534
17:07:10297,16499104
17:07:10298,-1451390491
17:07:10299,-309723353
17:07:10300,1336561794
17:07:10305,-345743020
17:07:10306,-110232251
17:07:10311,1567780752
17:07:10311,-524210335
17:07:10311,376727913
17:07:10321,-1964559691
17:07:10322,-310135731
17:07:10328,-191392327
17:07:10330,-295710576
17:07:10331,1806737885
17:07:10332,1416597297
17:07:10332,246815673
17:07:10340,-111771550
17:07:10350,561254541
17:07:10351,-625653386
17:07:10361,684414498
17:07:10362,-504019081
17:07:10362,-819140061
17:07:10363,1516777386
17:07:10364,-1420104071
17:07:10364,-1316096646
17:07:10364,1248703439
17:07:10364,760489705
17:07:10364,43495620
17:07:10364,-520517425
17:07:10366,1728986897
17:07:10366,161115184
17:07:10366,-1651332421
17:07:10366,908150778
17:07:10366,707056832
17:07:10367,-1532006552
17:07:10368,-1059325669
17:07:10369,-1258220951
17:07:10370,-2072747689
17:07:10377,-287426330
17:07:10377,268386705
17:07:10377,-530200674
17:07:10377,521538442
17:07:10377,878866225
17:07:10377,423389278
17:07:10377,-1539435077
17:07:10377,1087240915
17:07:10380,-659406589
17:07:10381,2059488251
17:07:10381,-302189752
17:07:10381,1316687675
17:07:10382,-1430240496
17:07:10397,881706936
17:07:10397,497559035
17:07:10397,-1939042159
17:07:10397,-1473632628
17:07:10397,-2106159836
17:07:10398,1713519498
17:07:10398,-1216101173
17:07:10398,-1982051704
17:07:10398,-791912261
17:07:10399,-1258965726
17:07:10400,5947953
17:07:10404,1123769377
17:07:10405,205611931
17:07:10405,-343725450
17:07:10405,-2038892932
17:07:10411,-505460789
17:07:10412,1563850688
17:07:10412,1842043742
17:07:10412,-808973845
17:07:10413,373481868
17:07:10413,-379559327
17:07:10413,305928061
17:07:10414,1643921411
17:07:10414,426179799
17:07:10414,-1618894718
17:07:10414,1759491707
17:07:10415,1343696372
17:07:10415,1186791871
17:07:10415,778269062
17:07:10415,828177205
17:07:10415,142812944
17:07:10415,-278932373
17:07:10415,-27703696
17:07:10416,1134134297
17:07:10416,1062555183
17:07:10416,9032129
17:07:10422,-1079226057
17:07:10422,-95683236
17:07:10423,1482031247
17:07:10423,185652402
17:07:10423,-84737025
17:07:10423,-1128472928
17:07:11200,165400392
17:07:11208,677102348
17:07:11233,-1768540781
17:07:11278,-1573310966
17:07:11279,-81580353
17:07:11293,1817653131
17:07:11294,1563414389
17:07:11297,1617646190
17:07:11298,777767311
17:07:11299,1672649768
17:07:11300,1627269857
17:07:11305,-446101855
17:07:11306,-448104896
17:07:11311,632268067
17:07:11312,1774299008
17:07:11312,-1148503046
17:07:11321,-1314735652
17:07:11322,1292902717
17:07:11328,56448835
17:07:11330,-1822051728
17:07:11331,-661864713
17:07:11331,-813291192
17:07:11332,-1710026561
17:07:11341,286405564
17:07:11350,475525876
17:07:11351,-1651972120
17:07:11361,-542441253
17:07:11362,1680174710
17:07:11363,-594845970
17:07:11364,-877559038
17:07:11364,1698719241
17:07:11364,460608803
17:07:11364,1208369947
17:07:11364,2055592674
17:07:11364,1557451493
17:07:11364,-331312436
17:07:11366,-2019422973
17:07:11366,-595838465
17:07:11366,-1359960738
17:07:11366,1222466960
17:07:11366,61632028
17:07:11367,-1270528156
17:07:11368,-2098628583
17:07:11370,1958848383
17:07:11371,559968832
17:07:11377,-2130737411
17:07:11377,-1468044834
17:07:11377,-1409066139
17:07:11378,-1777105327
17:07:11378,-537084743
17:07:11378,694633985
17:07:11378,-867873000
17:07:11378,284869346
17:07:11380,-681045421
17:07:11381,-450068754
17:07:11381,-1404293709
17:07:11381,604548349
17:07:11382,-1887642851
17:07:11396,-1514171135
17:07:11398,-170489611
17:07:11398,322448711
17:07:11398,766293080
17:07:11398,-746732228
17:07:11399,1481331966
17:07:11399,-565548062
17:07:11399,1280372446
17:07:11399,1748008817
17:07:11399,-1466425554
17:07:11400,-595125829
17:07:11404,2133696458
17:07:11405,859687865
17:07:11405,337966300
17:07:11406,1473963756
17:07:11411,-1487741822
17:07:11412,1837113698
17:07:11412,1500034844
17:07:11412,1528647118
17:07:11413,1623258638
17:07:11413,-766750606
17:07:11413,1142313908
17:07:11414,1943712207
17:07:11414,-42119018
17:07:11414,-2065875360
17:07:11414,945890105
17:07:11415,699562414
17:07:11415,-1994486732
17:07:11415,1163971965
17:07:11415,-1823700799
17:07:11416,-1616250363
17:07:11416,109760196
17:07:11416,-1754734634
17:07:11416,-2012562384
17:07:11416,-917086558
17:07:11417,265184539
17:07:11422,1131520174
17:07:11423,-520382558
17:07:11423,-905761282
17:07:11423,-166131907
17:07:11423,437478073
17:07:11424,-1819570416
17:07:12201,1580224731
17:07:12208,-658945195
17:07:12233,1862531732
17:07:12279,557600081
17:07:12279,962552666
17:07:12294,-327317653
17:07:12295,-394506191
17:07:12297,-1540719612
17:07:12299,1231466631
17:07:12300,-492440948
17:07:12300,-775460144
17:07:12305,1263105847
17:07:12308,-696252186
17:07:12311,-337004865
17:07:12312,-1309005214
17:07:12313,2048428746
17:07:12322,132198689
17:07:12323,152072808
17:07:12328,-1803004272
17:07:12331,1479221501
17:07:12332,-2006781756
17:07:12332,-1027293300
17:07:12333,257084909
17:07:12341,1894841612
17:07:12350,73908709
17:07:12351,-742618722
17:07:12362,2072985922
17:07:12362,-1661421004
17:07:12363,954211186
17:07:12364,-1618595634
17:07:12364,79496062
17:07:12364,1856039642
17:07:12364,-105885113
17:07:12365,-556769109
17:07:12365,102834596
17:07:12365,442314781
17:07:12367,-481332427
17:07:12367,-932703353
17:07:12366,-1183368349
17:07:12366,-1836294174
17:07:12366,1639495907
17:07:12368,1535112939
17:07:12368,-1416843938
17:07:12370,-337269021
17:07:12370,1783250396
17:07:12377,1356198759
17:07:12378,-1983651026
17:07:12378,-1817336091
